X,Y,data
34,73,
34,74,
34,75,
34,76,
34,77,
34,78,
34,79,
34,80,
34,81,
34,82,
34,83,
34,84,
34,85,
34,86,
34,87,
34,88,
34,89,
34,90,
34,91,
34,92,
34,93,
34,94,
34,95,
34,96,
34,97,
34,98,
34,99,
34,100,
35,0,
35,1,
35,2,
35,3,-1.4090331541159842
35,4,-1.409033154115984
35,5,
35,6,-1.8047579510057064
35,7,-1.7887435598368788
35,8,-1.7887435598368788
35,9,-1.7908808703198134
35,10,-1.8366390176980683
35,11,-1.6627427149161487
35,12,-1.3501468473687908
35,13,-1.3501468473687908
35,14,-1.3501468473687908
35,15,-1.3413386237907352
35,16,-1.379903037803869
35,17,-1.379903037803869
35,18,-1.379903037803869
35,19,-1.1844804837297422
35,20,-1.6570219786193312
35,21,-1.7947707378310227
35,22,-1.5554723873477216
35,23,-1.4203461709556278
35,24,-1.3013523392287507
35,25,-1.143380139170883
35,26,-1.138282940854651
35,27,-1.1279461733683114
35,28,-0.8668675413328115
35,29,-0.8660190377559799
35,30,-0.8274387951407098
35,31,-0.9274881081854442
35,32,-0.5450235748164358
35,33,-0.6575145372963442
35,34,-0.6792671324455479
35,35,-0.7766554803237729
35,36,-0.8556306490504076
35,37,-0.9225435015177208
35,38,-0.5906317389202886
35,39,-0.5566089459770629
35,40,-0.6288111746512485
35,41,-0.6658111673139311
35,42,-0.5166842659478634
35,43,-0.47930253046608373
35,44,-0.4883809476783769
35,45,-0.5592701172456378
35,46,-0.4779299374603779
35,47,-0.3405752288124297
35,48,-0.3775347267025296
35,49,-0.3762043819192107
35,50,-0.27460518122085226
35,51,-0.1238022197368023
35,52,-0.0637388185195762
35,53,-0.10072424927432291
35,54,-0.08201319283474565
35,55,-0.030459497738073372
35,56,0.022534688229709873
35,57,0.018433816725987318
35,58,-0.05810369020461668
35,59,-0.07811705912318878
35,60,-0.03449248647193581
35,61,-0.012680200146309328
35,62,
35,63,
35,64,
35,65,
35,66,
35,67,
35,68,
35,69,
35,70,
35,71,
35,72,
35,73,
35,74,
35,75,
35,76,
35,77,
35,78,
35,79,
35,80,
35,81,
35,82,
35,83,
35,84,
35,85,
35,86,
35,87,
35,88,
35,89,
35,90,
35,91,
35,92,
35,93,
35,94,
35,95,
35,96,
35,97,
35,98,
35,99,
35,100,
36,0,
36,1,
36,2,-1.4090331541159842
36,3,-1.4090331541159842
36,4,-1.409033154115984
36,5,-1.645607478069597
36,6,-1.8207723421745339
36,7,-1.9533428548323557
36,8,-1.9546285659588034
36,9,-1.7845402234865626
36,10,-1.7845402234865626
36,11,-1.5817878295214127
36,12,-1.4611030169571468
36,13,-1.340418204392881
36,14,-1.3436367019799142
36,15,-1.2874065519354758
36,16,-1.3055397198474532
36,17,-1.379903037803869
36,18,-1.1830633088917795
36,19,-0.9261138557935196
36,20,-1.31374113637254
36,21,-1.5227958810402293
36,22,-1.349382416470621
36,23,-1.3710305218196672
36,24,-1.3403307075597413
36,25,-1.2418554233653123
36,26,-1.138282940854651
36,27,-1.0029396408377558
36,28,-0.8724003248200058
36,29,-0.9360792289850534
36,30,-0.9182719743619766
36,31,-0.9261675404448229
36,32,-0.6385441773234537
36,33,-0.6483825802683546
36,34,-0.7490287211390797
36,35,-0.8807559065042928
36,36,-0.890128845406329
36,37,-0.9261803694017133
36,38,-0.5526114044893
36,39,-0.5541903529700802
36,40,-0.6123592586084338
36,41,-0.5173619686611294
36,42,-0.36195122407215785
36,43,-0.35127543969071173
36,44,-0.32825135047512366
36,45,-0.3829792025085022
36,46,-0.3098903583345874
36,47,0.043478118952286156
36,48,-0.10781078526943245
36,49,-0.12461993584703422
36,50,-0.14324198464524326
36,51,-0.1715690324244646
36,52,-0.09574342359721758
36,53,0.015194506417958154
36,54,0.4210285113679736
36,55,0.3357188846476348
36,56,0.025431791822602832
36,57,-0.011136639420470067
36,58,-0.08539974699168013
36,59,-0.029184245371013894
36,60,0.009132086179317156
36,61,0.009132086179317156
36,62,0.009132086179317156
36,63,
36,64,
36,65,
36,66,
36,67,
36,68,
36,69,
36,70,
36,71,
36,72,
36,73,
36,74,
36,75,
36,76,
36,77,
36,78,
36,79,
36,80,
36,81,
36,82,
36,83,
36,84,
36,85,
36,86,
36,87,
36,88,
36,89,
36,90,
36,91,
36,92,
36,93,
36,94,
36,95,
36,96,
36,97,
36,98,
36,99,
36,100,
37,0,
37,1,-1.4090331541159842
37,2,-1.4090331541159842
37,3,-1.4090331541159842
37,4,-1.409033154115984
37,5,-1.7070169379182734
37,6,-1.8207723421745339
37,7,-1.9520571437059082
37,8,-1.9533428548323557
37,9,-1.7845402234865626
37,10,-1.5817878295214127
37,11,-1.5817878295214127
37,12,-1.5817878295214127
37,13,-1.3378106850722193
37,14,-1.3378106850722196
37,15,-1.2311764018910374
37,16,-1.2311764018910374
37,17,-1.2311764018910374
37,18,-1.0463333041658607
37,19,-0.9261138557935196
37,20,-1.31374113637254
37,21,-1.4242344888190444
37,22,-1.3337013660899353
37,23,-1.2837166052140292
37,24,-1.2792646939805123
37,25,-1.242858733569904
37,26,-0.9962936393765065
37,27,-0.8779331083072002
37,28,-0.8779331083072002
37,29,-1.0239466748372035
37,30,-0.9778712825931206
37,31,-0.9606602893430524
37,32,-0.7626979637179571
37,33,-0.7935420185498835
37,34,-0.8742020745825503
37,35,-0.9783265673595067
37,36,-0.9475535486399946
37,37,-0.8192612493376222
37,38,-0.7178939043644706
37,39,-0.7588385026414138
37,40,-0.6004057887693889
37,41,-0.49823687926597465
37,42,-0.39912448173813836
37,43,-0.3929856370262176
37,44,-0.4471260903717733
37,45,-0.3444058106397534
37,46,-0.11467258039334131
37,47,-0.0003380163613031109
37,48,-0.08214724443650666
37,49,-0.02771671884191343
37,50,-0.11218332041140518
37,51,-0.2091423791758475
37,52,-0.030508640328181482
37,53,0.57700230275019
37,54,0.5226955983415367
37,55,0.20472530415517312
37,56,-0.014873694676959077
37,57,-0.0912427871420374
37,58,-0.0727811674595018
37,59,-0.025387727103140613
37,60,0.006748327188813872
37,61,0.006748327188813872
37,62,0.006748327188813872
37,63,
37,64,
37,65,
37,66,
37,67,
37,68,
37,69,
37,70,
37,71,
37,72,
37,73,
37,74,
37,75,
37,76,
37,77,
37,78,
37,79,
37,80,
37,81,
37,82,
37,83,
37,84,
37,85,
37,86,
37,87,
37,88,
37,89,
37,90,
37,91,
37,92,
37,93,
37,94,
37,95,
37,96,
37,97,
37,98,
37,99,
37,100,
38,0,
38,1,-1.409033154115984
38,2,-1.409033154115984
38,3,-1.409033154115984
38,4,-1.6164461483965
38,5,-1.8912453174643025
38,6,-1.8207723421745339
38,7,-1.8207723421745339
38,8,-1.8207723421745339
38,9,-1.7357394942088833
38,10,-1.46374777913578
38,11,-1.46374777913578
38,12,-1.4431368627154082
38,13,-1.3904737738938138
38,14,-1.2844935434816285
38,15,-1.2311764018910374
38,16,-1.2311764018910374
38,17,-1.1845931993122838
38,18,-1.1665527525382016
38,19,-1.0633358480296373
38,20,-1.1194077786043688
38,21,-1.4041562632292688
38,22,-1.3441805846973085
38,23,-1.2656361198587176
38,24,-1.19765967513825
38,25,-1.2064527731592953
38,26,-1.1146541704458128
38,27,-1.0099019707097134
38,28,-0.8107336254502536
38,29,-0.9427433312364989
38,30,-1.0746425109535385
38,31,-0.9566628677330387
38,32,-0.8801048714145241
38,33,-0.952760436409925
38,34,-1.036029826920889
38,35,-1.1064575067054758
38,36,-1.0593058589288842
38,37,-0.8330271358952328
38,38,-0.8036467583149232
38,39,-0.8527420794815689
38,40,-0.5292896502536284
38,41,-0.4341579135316808
38,42,-0.45418317439623834
38,43,-0.5303693032348125
38,44,-0.23109346758951813
38,45,-0.24107028996576307
38,46,-0.18807076920029195
38,47,-0.12926872168705072
38,48,-0.1209291967350615
38,49,-0.06763140676063409
38,50,-0.1575777671373461
38,51,-0.1041471724224772
38,52,-0.03140768714013843
38,53,0.14482451672129082
38,54,0.07291877105858546
38,55,-0.05000559464821239
38,56,-0.03468758414512008
38,57,0.058987462413076716
38,58,0.08922460722585941
38,59,0.030434130898011818
38,60,0.01733460641291069
38,61,-0.014038958410447356
38,62,-0.029725740822126378
38,63,
38,64,
38,65,
38,66,
38,67,
38,68,
38,69,
38,70,
38,71,
38,72,
38,73,
38,74,
38,75,
38,76,
38,77,
38,78,
38,79,
38,80,
38,81,
38,82,
38,83,
38,84,
38,85,
38,86,
38,87,
38,88,
38,89,
38,90,
38,91,
38,92,
38,93,
38,94,
38,95,
38,96,
38,97,
38,98,
38,99,
38,100,
39,0,
39,1,-1.4817298729625055
39,2,-1.4817298729625055
39,3,-1.4817298729625055
39,4,-1.8021805704609137
39,5,-1.8950726110588025
39,6,-1.8579224766166682
39,7,-1.8207723421745339
39,8,-1.8738976320386573
39,9,-1.8738976320386573
39,10,-1.2987849524321806
39,11,-1.2987849524321806
39,12,-1.2987849524321806
39,13,-1.2987849524321806
39,14,-1.2234725055179685
39,15,-1.2311764018910374
39,16,-1.193613422699325
39,17,-1.1560504435076124
39,18,-1.1606401572603071
39,19,-1.2421208650779427
39,20,-1.314876722798885
39,21,-1.3185752074227794
39,22,-1.3486828218967561
39,23,-1.2475158041891248
39,24,-1.1712104530809013
39,25,-1.1582721881745797
39,26,-1.0277187445556695
39,27,-1.0897379675987344
39,28,-1.1387955914688406
39,29,-0.9267341906524911
39,30,-0.9975722870022243
39,31,-0.9990269138890077
39,32,-0.9343120941853472
39,33,-1.0182850248349353
39,34,-1.1677948149706139
39,35,-1.2239615967919157
39,36,-1.2290505879227904
39,37,-0.7418083776913234
39,38,-0.7612983035926842
39,39,-0.7400688050189504
39,40,-0.5711368752361208
39,41,-0.476258164891481
39,42,-0.5181625171400065
39,43,-0.5234193128545769
39,44,-0.3743936986894275
39,45,-0.26974526162059065
39,46,-0.3205663109540551
39,47,-0.2111161369663635
39,48,-0.02822120202006731
39,49,-0.031428604499921
39,50,-0.056794805149956995
39,51,0.012569397741753209
39,52,0.0016079830312020432
39,53,-0.06789528524876501
39,54,-0.050221906717439195
39,55,-0.06460605354576085
39,56,-0.06091681023297058
39,57,0.026182775250215375
39,58,0.03501887846736765
39,59,-0.008109159272345822
39,60,-0.042157002677476005
39,61,-0.0454125232338054
39,62,-0.0454125232338054
39,63,-0.0454125232338054
39,64,
39,65,
39,66,
39,67,
39,68,
39,69,
39,70,
39,71,
39,72,
39,73,
39,74,
39,75,
39,76,
39,77,
39,78,
39,79,
39,80,
39,81,
39,82,
39,83,
39,84,
39,85,
39,86,
39,87,
39,88,
39,89,
39,90,
39,91,
39,92,
39,93,
39,94,
39,95,
39,96,
39,97,
39,98,
39,99,
39,100,
40,0,
40,1,-1.6658923690962595
40,2,-1.6658923690962595
40,3,-1.6658923690962595
40,4,-1.7418414034968606
40,5,-1.8988196242215005
40,6,-1.8988196242215005
40,7,-1.8738976320386573
40,8,-1.8738976320386573
40,9,-1.8738976320386573
40,10,-1.8738976320386573
40,11,-1.2987849524321806
40,12,-1.2987849524321806
40,13,-1.2023210439006942
40,14,-1.079435124267028
40,15,-1.079435124267028
40,16,-1.1560504435076124
40,17,-1.1560504435076124
40,18,-1.1560504435076127
40,19,-1.4073910681277595
40,20,-1.3645060099511959
40,21,-1.2937120617946896
40,22,-1.3140509131826057
40,23,-1.2997578558563716
40,24,-1.234334228708955
40,25,-1.1280749370928769
40,26,-1.0273622995330038
40,27,-1.0413707490105883
40,28,-1.1632588399902688
40,29,-1.257499183227897
40,30,-0.9457029205179088
40,31,-0.971031175541401
40,32,-0.9471651449520956
40,33,-0.9830768259197962
40,34,-1.0615811102863801
40,35,-1.1810269201110393
40,36,-1.1075315585003658
40,37,-0.8760532979690041
40,38,-0.7023495029949455
40,39,-0.6461531610544052
40,40,-0.67020875629004
40,41,-0.4402693246898124
40,42,-0.4684235161643366
40,43,-0.459771440625389
40,44,-0.3683828679647193
40,45,-0.37570659697748654
40,46,-0.45276429168686105
40,47,-0.18460377789838936
40,48,-0.033709848992364275
40,49,-0.07994552484427396
40,50,-0.06175608057331234
40,51,-0.017529475498273044
40,52,0.003650318471151411
40,53,-0.010160780585390546
40,54,-0.001528777680326817
40,55,-0.03839760600898762
40,56,-0.04877890513680113
40,57,-0.025176326628649853
40,58,0.03331115962863311
40,59,0.041970911198767495
40,60,0.0036484630021909902
40,61,0.027843120384719526
40,62,0.006360931005460948
40,63,-0.004380163684168341
40,64,
40,65,
40,66,
40,67,
40,68,
40,69,
40,70,
40,71,
40,72,
40,73,
40,74,
40,75,
40,76,
40,77,
40,78,
40,79,
40,80,
40,81,
40,82,
40,83,
40,84,
40,85,
40,86,
40,87,
40,88,
40,89,
40,90,
40,91,
40,92,
40,93,
40,94,
40,95,
40,96,
40,97,
40,98,
40,99,
40,100,
41,0,
41,1,-1.8213421071242395
41,2,-1.8213421071242395
41,3,-1.8213421071242395
41,4,-1.7896670634006653
41,5,-1.76683361686798
41,6,-1.76683361686798
41,7,-1.7528724564930689
41,8,-1.7528724564930689
41,9,-1.7663139906305703
41,10,-1.7663139906305703
41,11,-1.3588363201035611
41,12,-1.185123168675747
41,13,-1.1322791464713875
41,14,-1.079435124267028
41,15,-1.079435124267028
41,16,-1.079435124267028
41,17,-1.054974229863347
41,18,-1.1714265470784835
41,19,-1.4043311815087565
41,20,-1.1979379665461238
41,21,-1.1654601594763276
41,22,-1.2049246274319376
41,23,-1.35301051779963
41,24,-1.0955711557854506
41,25,-0.8831907399986321
41,26,-1.0011376191378405
41,27,-0.9946171522914321
41,28,-1.1025826226578939
41,29,-1.2743823478524794
41,30,-1.0142841934106221
41,31,-0.8353604037844491
41,32,-0.9961747755255386
41,33,-1.048128232132879
41,34,-0.9141097147775527
41,35,-1.0893989538492375
41,36,-1.0900484827744463
41,37,-0.8746637879282398
41,38,-0.7058151000441374
41,39,-0.7319873319113405
41,40,-0.7163184452088674
41,41,-0.6426877057043512
41,42,-0.5715847947362265
41,43,-0.35502090421829674
41,44,-0.30412326368887393
41,45,-0.3472575189212901
41,46,-0.4063069649430791
41,47,-0.14731550945872207
41,48,-0.11569992692482059
41,49,-0.13147581650278736
41,50,-0.06770858792132903
41,51,-0.06516749031090485
41,52,0.15805829351925527
41,53,0.3592666552914597
41,54,0.015011420205763217
41,55,-0.057554879296362396
41,56,-0.042541213701709296
41,57,-0.020619502289841173
41,58,0.007697696989105497
41,59,-0.015301469603617857
41,60,-0.010586762352865502
41,61,-0.030420900542272818
41,62,-0.01512125837379763
41,63,-0.01512125837379763
41,64,-0.01512125837379763
41,65,
41,66,
41,67,
41,68,
41,69,
41,70,
41,71,
41,72,
41,73,
41,74,
41,75,
41,76,
41,77,
41,78,
41,79,
41,80,
41,81,
41,82,
41,83,
41,84,
41,85,
41,86,
41,87,
41,88,
41,89,
41,90,
41,91,
41,92,
41,93,
41,94,
41,95,
41,96,
41,97,
41,98,
41,99,
41,100,
42,0,
42,1,-1.7513379878568713
42,2,-1.7513379878568713
42,3,-1.7513379878568713
42,4,-1.7305948533583104
42,5,-1.644201140490945
42,6,-1.7217727142381376
42,7,-1.5699214833759942
42,8,-1.5699214833759942
42,9,-1.5683739051732446
42,10,-1.5683739051732446
42,11,-1.185123168675747
42,12,-1.185123168675747
42,13,-1.185123168675747
42,14,-1.079435124267028
42,15,-1.079435124267028
42,16,-1.1315680031237811
42,17,-0.9538980162190818
42,18,-0.9538980162190818
42,19,-1.1552480303245078
42,20,-1.1654601594763276
42,21,-1.1909001970965514
42,22,-1.0963032050198553
42,23,-0.8948505459106677
42,24,-0.9923170427537851
42,25,-0.9907700204219799
42,26,-0.9937961559371985
42,27,-1.1082063573161978
42,28,-1.1841813248757578
42,29,-1.1788517367137543
42,30,-1.0016911014876513
42,31,-0.9794517972867989
42,32,-1.1100465333153626
42,33,-1.1133208152430252
42,34,-1.0400866332643357
42,35,-1.0369877294636254
42,36,-0.8617996432134767
42,37,-0.6857267812065881
42,38,-0.7052591120993558
42,39,-0.7231397315367085
42,40,-0.7117696740501227
42,41,-0.6851232148331448
42,42,-0.478021817523366
42,43,-0.43332215061377083
42,44,-0.33944464801506713
42,45,-0.2925207612916744
42,46,-0.2424113926947597
42,47,-0.2356292831526688
42,48,-0.1803865695533503
42,49,-0.09802726086345427
42,50,-0.0701653751858339
42,51,-0.12130529384453503
42,52,0.09187603933356955
42,53,0.32011565562774247
42,54,-0.04944251606544548
42,55,-0.1556127337217963
42,56,-0.18068293486542675
42,57,-0.1380813711797998
42,58,-0.171843111779611
42,59,-0.09167164427063114
42,60,-0.08791544040820712
42,61,-0.10108813564118801
42,62,-0.05942343154709729
42,63,-0.2204079322119074
42,64,-0.3009001825443125
42,65,
42,66,
42,67,
42,68,
42,69,
42,70,
42,71,
42,72,
42,73,
42,74,
42,75,
42,76,
42,77,
42,78,
42,79,
42,80,
42,81,
42,82,
42,83,
42,84,
42,85,
42,86,
42,87,
42,88,
42,89,
42,90,
42,91,
42,92,
42,93,
42,94,
42,95,
42,96,
42,97,
42,98,
42,99,
42,100,
43,0,
43,1,
43,2,-1.6621065433085287
43,3,-1.572875098760186
43,4,-1.3944122096635008
43,5,-1.5906827891667974
43,6,-1.7993442879853303
43,7,-1.6577715308223455
43,8,-1.5161987736593607
43,9,-1.5161987736593607
43,10,-1.5161987736593607
43,11,-1.185123168675747
43,12,-1.185123168675747
43,13,-1.185123168675747
43,14,-1.11229299279856
43,15,-1.1710422262017224
43,16,-1.361370868885234
43,17,-1.1138982405084048
43,18,-0.9371130245012964
43,19,-1.0973027640938655
43,20,-1.0973027640938655
43,21,-1.114852282846805
43,22,-1.0752135803960563
43,23,-0.8948505459106676
43,24,-1.06968271993268
43,25,-1.0505888935602625
43,26,-1.0568511388875061
43,27,-1.1370061567305958
43,28,-1.002958088451252
43,29,-1.1553908770322878
43,30,-1.1482730544294748
43,31,-1.1147653502224755
43,32,-1.2152414402732652
43,33,-1.223984222977613
43,34,-0.965081772889369
43,35,-0.6922177233361397
43,36,-0.7972555296791916
43,37,-0.7362550689416919
43,38,-0.5843528301993667
43,39,-0.64925264580329
43,40,-0.7132693315144532
43,41,-0.7891579514610467
43,42,-0.7707373173796683
43,43,-0.5740013484369842
43,44,-0.568596140288788
43,45,-0.346396026701245
43,46,-0.23300305196057008
43,47,-0.2610792302266484
43,48,-0.30921636369668914
43,49,-0.10470452443165647
43,50,-0.10423519531416514
43,51,-0.10951206170826118
43,52,0.3499145838327396
43,53,0.15729376133822828
43,54,-0.1845549994914341
43,55,-0.239279219409442
43,56,-0.2530204394416086
43,57,-0.28608075343392114
43,58,-0.32817853811866804
43,59,-0.254825148483934
43,60,-0.18313501580997935
43,61,-0.17705958472938366
43,62,-0.3356113679130082
43,63,-0.38139243287671754
43,64,-0.38139243287671754
43,65,-0.38139243287671754
43,66,
43,67,
43,68,
43,69,
43,70,
43,71,
43,72,
43,73,
43,74,
43,75,
43,76,
43,77,
43,78,
43,79,
43,80,
43,81,
43,82,
43,83,
43,84,
43,85,
43,86,
43,87,
43,88,
43,89,
43,90,
43,91,
43,92,
43,93,
43,94,
43,95,
43,96,
43,97,
43,98,
43,99,
43,100,
44,0,
44,1,
44,2,-1.1712830972234167
44,3,-1.1712830972234167
44,4,-1.1712830972234167
44,5,-1.5226104952505748
44,6,-1.7993442879853303
44,7,-1.6296760911230637
44,8,-1.4881033339600789
44,9,-1.5161987736593607
44,10,-1.5161987736593607
44,11,-1.185123168675747
44,12,-1.185123168675747
44,13,-1.1287219270643263
44,14,-1.0723206854529055
44,15,-1.0723206854529055
44,16,-1.3458774529958544
44,17,-1.2769298687689266
44,18,-1.1505890799586875
44,19,-1.2471886703533301
44,20,-1.0973027640938655
44,21,-0.9408374622006814
44,22,-1.0448677370004438
44,23,-1.1618993812134244
44,24,-1.0447866047773462
44,25,-0.9804567516417965
44,26,-1.066610254734459
44,27,-1.0033602334811622
44,28,-0.8471764627102134
44,29,-1.056674483233676
44,30,-1.0495010983564723
44,31,-1.1206540347040395
44,32,-1.28249367076
44,33,-1.1250777915048094
44,34,-0.9040385119793876
44,35,-0.7680102611346064
44,36,-0.7532354207130415
44,37,-0.8378416710839942
44,38,-0.7745208044981806
44,39,-0.8026236198505914
44,40,-0.9174741956420827
44,41,-0.8319993723240792
44,42,-0.7060848770477325
44,43,-0.6605009790125642
44,44,-0.6248446056067612
44,45,-0.5327496816731299
44,46,-0.49203728929957297
44,47,-0.5092481325319349
44,48,-0.45491842034396435
44,49,-0.09738894878601435
44,50,-0.04155675702365626
44,51,-0.09827400430110243
44,52,-0.0700709693625237
44,53,-0.21846983203197096
44,54,-0.27370530418586775
44,55,-0.5065058837002284
44,56,-0.5255527758110807
44,57,-0.4649323435249628
44,58,-0.5115566396930525
44,59,-0.44519827620075225
44,60,-0.44408862445963265
44,61,-0.40947836728663567
44,62,-0.3997466836519971
44,63,-0.4072320949600458
44,64,-0.4072320949600458
44,65,-0.4072320949600458
44,66,
44,67,
44,68,
44,69,
44,70,
44,71,
44,72,
44,73,
44,74,
44,75,
44,76,
44,77,
44,78,
44,79,
44,80,
44,81,
44,82,
44,83,
44,84,
44,85,
44,86,
44,87,
44,88,
44,89,
44,90,
44,91,
44,92,
44,93,
44,94,
44,95,
44,96,
44,97,
44,98,
44,99,
44,100,
45,0,
45,1,
45,2,
45,3,-1.1712830972234167
45,4,-1.1712830972234167
45,5,-1.5226104952505748
45,6,-1.6296760911230637
45,7,-1.460007894260797
45,8,-1.460007894260797
45,9,-1.460007894260797
45,10,-1.460007894260797
45,11,
45,12,-1.1287219270643263
45,13,-1.0723206854529055
45,14,-1.0723206854529055
45,15,-1.0723206854529055
45,16,-1.0809772611257518
45,17,-1.0952637145675181
45,18,-1.2556216864571308
45,19,-1.2052945765775103
45,20,-1.1411941640785095
45,21,-0.9299356310902385
45,22,-1.0275443150711754
45,23,-1.1618993812134244
45,24,-0.9671075663214834
45,25,-0.9543771354987968
45,26,-1.0298504345209694
45,27,-1.0176443092470853
45,28,-0.9495551018765884
45,29,-0.9976829039830426
45,30,-1.0060963569482226
45,31,-0.9968990830772202
45,32,-1.0913175147834395
45,33,-1.0897947603022367
45,34,-1.033782794293178
45,35,-0.8966456581580202
45,36,-0.856774773039873
45,37,-1.050825261710602
45,38,-1.046711078399765
45,39,-1.093283309817462
45,40,-0.9896172724627454
45,41,-0.8766026338539993
45,42,-0.6853606164116774
45,43,-0.61686842013449
45,44,-0.5759147069860466
45,45,-0.6325018411606802
45,46,-0.6228419125813504
45,47,-0.5306963533856165
45,48,-0.4454477923960046
45,49,-0.33763794433990824
45,50,-0.29226076138861085
45,51,-0.42604727452579566
45,52,-0.5519052483589489
45,53,-0.49843333750176916
45,54,-0.49005429714302273
45,55,-0.7518940848728034
45,56,-0.6547171785218732
45,57,-0.7498405479390061
45,58,-0.8027117140286342
45,59,-0.7293640276118724
45,60,-0.6721634539626749
45,61,-0.635735996011408
45,62,-0.5024727513683256
45,63,-0.4086455336320647
45,64,-0.4086455336320647
45,65,-0.4086455336320647
45,66,
45,67,
45,68,
45,69,
45,70,
45,71,
45,72,
45,73,
45,74,
45,75,
45,76,
45,77,
45,78,
45,79,
45,80,
45,81,
45,82,
45,83,
45,84,
45,85,
45,86,
45,87,
45,88,
45,89,
45,90,
45,91,
45,92,
45,93,
45,94,
45,95,
45,96,
45,97,
45,98,
45,99,
45,100,
46,0,
46,1,-1.8156096251029137
46,2,
46,3,
46,4,-1.1712830972234167
46,5,-1.491309194755686
46,6,-1.460007894260797
46,7,-1.460007894260797
46,8,-1.460007894260797
46,9,-1.460007894260797
46,10,-1.460007894260797
46,11,
46,12,
46,13,-1.1181465483314523
46,14,-1.1639724112099992
46,15,-1.2556241369670929
46,16,-1.157375921943065
46,17,-1.0555778894605823
46,18,-1.2189286737795824
46,19,-1.1411941640785095
46,20,-1.1411941640785095
46,21,-0.9663570639555249
46,22,-0.9922915684676037
46,23,-0.9312869734784792
46,24,-0.9396782906596052
46,25,-0.9238288973919525
46,26,-0.9139026250712964
46,27,-0.9939528318168975
46,28,-0.9762652024639641
46,29,-1.0183628962650624
46,30,-1.019337724990443
46,31,-0.8313255848356417
46,32,-1.0061976464623137
46,33,-1.1264525489174249
46,34,-1.0657678538837867
46,35,-1.0565245405748365
46,36,-0.9544019174744494
46,37,-1.0940065065875457
46,38,-1.1010861135409031
46,39,-1.0735148199586677
46,40,-1.0355944526501724
46,41,-1.0479276770327255
46,42,-0.5938815626646549
46,43,-0.5963475878779608
46,44,-0.5803054150879509
46,45,-0.5980021680726662
46,46,-0.4041452000413083
46,47,-0.38840702366119195
46,48,-0.4270318457779167
46,49,-0.4471474604280361
46,50,-0.2760865253020232
46,51,-0.20390952702460627
46,52,-0.31983339056023974
46,53,-0.3861352961518877
46,54,-0.46626746606452363
46,55,-0.5679811869043935
46,56,-0.6840686703239599
46,57,-0.8204599572353218
46,58,-0.7579699738644043
46,59,-0.68108954588692
46,60,-0.751115943194909
46,61,-0.7680936205361373
46,62,-0.6475318781564896
46,63,-0.5280887058942771
46,64,-0.4683671197631709
46,65,
46,66,
46,67,
46,68,
46,69,
46,70,
46,71,
46,72,
46,73,
46,74,
46,75,
46,76,
46,77,
46,78,
46,79,
46,80,
46,81,
46,82,
46,83,
46,84,
46,85,
46,86,
46,87,
46,88,
46,89,
46,90,
46,91,
46,92,
46,93,
46,94,
46,95,
46,96,
46,97,
46,98,
46,99,
46,100,
47,0,
47,1,-1.8156096251029137
47,2,-1.8156096251029137
47,3,
47,4,
47,5,
47,6,-1.460007894260797
47,7,-1.460007894260797
47,8,-1.460007894260797
47,9,-1.460007894260797
47,10,
47,11,
47,12,
47,13,-1.212555086978646
47,14,-1.212555086978646
47,15,-1.212555086978646
47,16,-1.2043885071909617
47,17,-1.0899039494065375
47,18,-1.0312570109950516
47,19,-1.0228912093889608
47,20,-1.0461960436240274
47,21,-1.0985311614359163
47,22,-1.0955117013625788
47,23,-0.939150518230996
47,24,-0.9369117149448601
47,25,-0.9364941686795846
47,26,-0.8509490673248363
47,27,-0.9377855939726456
47,28,-0.975148615557091
47,29,-0.9868470391048318
47,30,-1.0264833333318593
47,31,-0.9389636569718965
47,32,-1.0252313417178744
47,33,-1.0340270217078447
47,34,-0.986318679780565
47,35,-1.3066261706259858
47,36,-1.2744771070304388
47,37,-1.2038395789568814
47,38,-0.7636060558540715
47,39,-0.779013717805256
47,40,-1.0388993589456428
47,41,-0.8584541497356415
47,42,-0.6146187278751591
47,43,-0.604617335470512
47,44,-0.5131183557331148
47,45,-0.5123789121768797
47,46,-0.33110658758908024
47,47,-0.20965334927831114
47,48,-0.19471327296658283
47,49,-0.3200052049423138
47,50,-0.2464548012319604
47,51,-0.07674675277584339
47,52,-0.3758689399008866
47,53,-0.5053820477518375
47,54,-0.3858364480680278
47,55,-0.4073672138602464
47,56,-0.2932214410015671
47,57,-0.29901168599762656
47,58,-0.49545490317073076
47,59,-0.6020008688039827
47,60,-0.3010819647524284
47,61,0.4437467910651938
47,62,-0.10189254354564789
47,63,-0.31499062471996253
47,64,
47,65,
47,66,
47,67,
47,68,
47,69,
47,70,
47,71,
47,72,
47,73,
47,74,
47,75,
47,76,
47,77,
47,78,
47,79,
47,80,
47,81,
47,82,
47,83,
47,84,
47,85,
47,86,
47,87,
47,88,
47,89,
47,90,
47,91,
47,92,
47,93,
47,94,
47,95,
47,96,
47,97,
47,98,
47,99,
47,100,
48,0,-1.8156096251029137
48,1,-1.8156096251029137
48,2,-1.8156096251029137
48,3,-1.8156096251029137
48,4,
48,5,
48,6,
48,7,-1.460007894260797
48,8,-1.460007894260797
48,9,
48,10,
48,11,
48,12,
48,13,-1.1571960220090558
48,14,-1.152808505727756
48,15,-1.1440334731651565
48,16,-1.1465936762276439
48,17,-1.0806264189020607
48,18,-1.0612375931823779
